areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2021-04-07,2304,3818665
nation,England,E92000001,2021-04-06,1937,3816361
nation,England,E92000001,2021-04-05,2236,3814424
nation,England,E92000001,2021-04-04,1954,3812188
nation,England,E92000001,2021-04-03,2847,3810234
nation,England,E92000001,2021-04-02,2881,3807387
nation,England,E92000001,2021-04-01,3784,3804506
nation,England,E92000001,2021-03-31,3327,3800722
nation,England,E92000001,2021-03-30,3384,3797395
nation,England,E92000001,2021-03-29,4112,3794011
nation,England,E92000001,2021-03-28,3153,3789899
nation,England,E92000001,2021-03-27,3813,3786746
nation,England,E92000001,2021-03-26,5273,3783783
nation,England,E92000001,2021-03-25,5286,3778510
nation,England,E92000001,2021-03-24,4615,3773224
nation,England,E92000001,2021-03-23,4583,3768609
nation,England,E92000001,2021-03-22,4746,3764026
nation,England,E92000001,2021-03-21,4459,3759280
nation,England,E92000001,2021-03-20,4732,3754821
nation,England,E92000001,2021-03-19,3809,3750089
nation,England,E92000001,2021-03-18,5213,3746280
nation,England,E92000001,2021-03-17,4827,3741067
nation,England,E92000001,2021-03-16,4391,3736240
nation,England,E92000001,2021-03-15,4264,3731849
nation,England,E92000001,2021-03-14,3774,3727585
nation,England,E92000001,2021-03-13,4539,3723811
nation,England,E92000001,2021-03-12,5529,3719272
nation,England,E92000001,2021-03-11,5744,3713743
nation,England,E92000001,2021-03-10,4863,3707999
nation,England,E92000001,2021-03-09,4894,3703136
nation,England,E92000001,2021-03-08,3903,3698242
nation,England,E92000001,2021-03-07,4497,3694339
nation,England,E92000001,2021-03-06,5118,3689842
nation,England,E92000001,2021-03-05,5053,3684724
nation,England,E92000001,2021-03-04,5643,3679671
nation,England,E92000001,2021-03-03,5408,3674028
nation,England,E92000001,2021-03-02,5530,3668620
nation,England,E92000001,2021-03-01,4738,3663090
nation,England,E92000001,2021-02-28,5080,3658352
nation,England,E92000001,2021-02-27,6527,3653272
nation,England,E92000001,2021-02-26,7393,3646745
nation,England,E92000001,2021-02-25,8623,3639352
nation,England,E92000001,2021-02-24,8644,3630729
nation,England,E92000001,2021-02-23,7292,3622085
nation,England,E92000001,2021-02-22,9420,3614793
nation,England,E92000001,2021-02-21,8408,3605373
nation,England,E92000001,2021-02-20,8964,3596965
nation,England,E92000001,2021-02-19,10296,3588001
nation,England,E92000001,2021-02-18,10740,3577705
nation,England,E92000001,2021-02-17,10926,3566965
nation,England,E92000001,2021-02-16,9236,3556039
nation,England,E92000001,2021-02-15,8609,3546803
nation,England,E92000001,2021-02-14,9499,3538194
nation,England,E92000001,2021-02-13,11697,3528695
nation,England,E92000001,2021-02-12,13299,3516998
nation,England,E92000001,2021-02-11,12001,3503699
nation,England,E92000001,2021-02-10,11551,3491698
nation,England,E92000001,2021-02-09,10916,3480147
nation,England,E92000001,2021-02-08,12270,3469231
nation,England,E92000001,2021-02-07,14466,3456961
nation,England,E92000001,2021-02-06,16302,3442495
nation,England,E92000001,2021-02-05,17314,3426193
