Country,date,proportion,cases,alpha_conv,wildtype_conv,phi
England,2021-04-23,1,1951,2933.94609745399,0.226439639727319,0.999951765320927
England,2021-04-24,1,1986,2847.86916926276,0.171531769070774,0.999962356655572
England,2021-04-25,1,1969,2767.68386835064,0.126553131920508,0.999971422513966
England,2021-04-26,1,1939,2693.36387440984,0.0904826174245212,0.999979003784428
England,2021-04-27,1,1906,2624.70558246101,0.0616350252168959,0.999985323563277
England,2021-04-28,1,1883,2561.40668141871,0.0403174197027674,0.999990162382411
England,2021-04-29,1,1879,2503.09779024723,0.0247224689919797,0.999993827069882
England,2021-04-30,1,1837,2449.36808320961,0.0136847886592106,0.999996508094025
England,2021-05-01,1,1729,2399.8124151907,0.0063174331948939,0.999998354709216
England,2021-05-02,1,1740,2354.00799913837,0.00198114456445576,0.999999473997241
England,2021-05-03,1,1753,2311.52312435532,0,1
England,2021-05-04,1,1767,2271.88526460493,0,1
England,2021-05-05,1,1781,2234.63959772247,0,1
England,2021-05-06,1,1787,2199.42560283941,0,1
England,2021-05-07,1,1867,2165.95068048339,0,1
England,2021-05-08,1,1932,2134.00200143932,0,1
England,2021-05-09,1,1918,2103.53835914225,0,1
England,2021-05-10,1,1922,2074.61409407189,0,1
England,2021-05-11,1,1878,2047.42872611984,0,1
England,2021-05-12,1,1859,2022.25509932004,0,1
England,2021-05-13,1,1867,1999.26833665157,0,1
England,2021-05-14,1,1815,1978.60948832768,0,1
England,2021-05-15,1,1799,1960.33086987672,0,1
England,2021-05-16,1,1849,1944.37627812138,0,1
England,2021-05-17,1,1860,1930.58503297647,0,1
England,2021-05-18,1,1928,1918.70398400541,0,1
England,2021-05-19,1,2018,1908.44133083688,0,1
England,2021-05-20,1,2055,1899.64770665793,0,1
England,2021-05-21,1,2102,1892.2061085115,0,1
England,2021-05-22,1,2112,1886.09766229726,0,1
England,2021-05-23,1,2168,1881.45215629899,0,1
England,2021-05-24,1,2258,1878.4560734792,0,1
England,2021-05-25,1,2419,1877.32253929945,0,1
England,2021-05-26,1,2492,1878.28669246622,0,1
England,2021-05-27,1,2618,1881.549024761,0,1
England,2021-05-28,1,2744,1887.4194710603,0,1
England,2021-05-29,1,2810,1896.2752960796,0,1
England,2021-05-30,1,2945,1908.507992447,0,1
England,2021-05-31,1,3141,1924.52938603761,0,1
England,2021-06-01,1,3379,1944.7489153493,0,1
England,2021-06-02,1,3674,1969.51528617518,0,1
England,2021-06-03,1,3929,1999.24045419248,0,1
England,2021-06-04,1,4223,2034.39340052599,0,1
England,2021-06-05,1,4610,2075.53823441486,0,1
England,2021-06-06,1,4998,2123.44357084309,0,1
England,2021-06-07,1,5302,2178.99238148146,0,1
England,2021-06-08,1,5542,2243.195428124,0,1
England,2021-06-09,1,5798,2317.17140156749,0,1
England,2021-06-10,1,6064,2402.03118786884,0,1
England,2021-06-11,1,6312,2498.74798147929,0,1
England,2021-06-12,1,6488,2608.0765749427,0,1
England,2021-06-13,1,6694,2730.4199090016,0,1
England,2021-06-14,1,7114,2865.86882564523,0,1
England,2021-06-15,1,7457,3014.14321997037,0,1
England,2021-06-16,1,7793,3174.67937851092,0,1
England,2021-06-17,1,8008,3346.78016883687,0,1
England,2021-06-18,1,8311,3529.74191472685,0,1
England,2021-06-19,1,8684,3722.92377229666,0,1
England,2021-06-20,1,9416,3925.66042088966,0,1
England,2021-06-21,1,9944,4137.35511332551,0,1
England,2021-06-22,1,10560,4357.54571078437,0,1
England,2021-06-23,1,11443,4586.1097231372,0,1
England,2021-06-24,1,11984,4823.36203226476,0,1
England,2021-06-25,1,13403,5070.10854174815,0,1
England,2021-06-26,1,14504,5327.67375570638,0,1
England,2021-06-27,1,15722,5597.89571997029,0,1
England,2021-06-28,1,17134,5883.24904660335,0,1
England,2021-06-29,1,18404,6186.94811351172,0,1
England,2021-06-30,1,19287,6512.8538989243,0,1
England,2021-07-01,1,20558,6865.33460899941,0,1
England,2021-07-02,1,21213,7248.93106749919,0,1
England,2021-07-03,1,22426,7667.88163083974,0,1
England,2021-07-04,1,23315,8125.75808886073,0,1
England,2021-07-05,1,24097,8625.11257093142,0,1
England,2021-07-06,1,25360,9167.34593736499,0,1
England,2021-07-07,1,26562,9752.70613319299,0,1
England,2021-07-08,1,27700,10380.3460947761,0,1
England,2021-07-09,1,28747,11048.6631967476,0,1
England,2021-07-10,1,29831,11755.6634249175,0,1
England,2021-07-11,1,31314,12499.1474351401,0,1
England,2021-07-12,1,33614,13276.8266389516,0,1
England,2021-07-13,1,35918,14086.4884984655,0,1
England,2021-07-14,1,38950,14926.3832178662,0,1
England,2021-07-15,1,41287,15795.930035278,0,1
England,2021-07-16,1,41864,16696.3503244164,0,1
England,2021-07-17,1,43346,17630.9722406824,0,1
England,2021-07-18,1,43576,18604.6075965854,0,1
England,2021-07-19,1,42350,19622.0465921924,0,1
England,2021-07-20,1,40269,20686.687449081,0,1
England,2021-07-21,1,37128,21798.9892927825,0,1
England,2021-07-22,1,34365,22954.791827588,0,1
England,2021-07-23,1,32582,24143.8101045211,0,1
England,2021-07-24,1,29301,25349.0118276887,0,1
England,2021-07-25,1,27138,26547.3907141247,0,1
England,2021-07-26,1,25936,27711.7596671633,0,1
England,2021-07-27,1,25000,28812.7476870115,0,1
England,2021-07-28,1,24283,29821.2080792119,0,1
England,2021-07-29,1,23742,30710.869761566,0,1
England,2021-07-30,1,23312,31460.5869734686,0,1
England,2021-07-31,1,23130,32055.7278938412,0,1
England,2021-08-01,1,23419,32488.7445248528,0,1
England,2021-08-02,1,23275,32759.0475330705,0,1
England,2021-08-03,1,23572,32872.4228920571,0,1
England,2021-08-04,1,23847,32840.120556547,0,1
England,2021-08-05,1,24212,32677.627028894,0,1
England,2021-08-06,1,24603,32403.4379161199,0,1
England,2021-08-07,1,24834,32037.8714298283,0,1
England,2021-08-08,1,24871,31601.9878974636,0,1
England,2021-08-09,1,25096,31116.5808452976,0,1
England,2021-08-10,1,25148,30601.2486382295,0,1
England,2021-08-11,1,25265,30073.7190136693,0,1
England,2021-08-12,1,25074,29549.2864295566,0,1
England,2021-08-13,1,25254,29040.5819508964,0,1
England,2021-08-14,1,25551,28557.4136936363,0,1
England,2021-08-15,1,25837,28106.8625576837,0,1
England,2021-08-16,1,26075,27693.562161291,0,1
England,2021-08-17,1,26203,27320.3649509727,0,1
England,2021-08-18,1,26244,26988.6528238245,0,1
England,2021-08-19,1,26686,26698.7159172611,0,1
England,2021-08-20,1,26827,26450.0932020559,0,1
England,2021-08-21,1,26935,26241.4048125269,0,1
England,2021-08-22,1,26750,26071.0655762691,0,1
England,2021-08-23,1,26701,25937.083394282,0,1
England,2021-08-24,1,26411,25837.1188937499,0,1
England,2021-08-25,1,26144,25768.4513525323,0,1
England,2021-08-26,1,25651,25727.8802503914,0,1
England,2021-08-27,1,25247,25711.4905934158,0,1
England,2021-08-28,1,24888,25714.9880279787,0,1
England,2021-08-29,1,24513,25733.3093131484,0,1
England,2021-08-30,1,24409,25761.1737029315,0,1
England,2021-08-31,1,25006,25793.1047571246,0,1
England,2021-09-01,1,25648,25823.7009639643,0,1
England,2021-09-02,1,26294,25848.3871795349,0,1
England,2021-09-03,1,27134,25864.0112834099,0,1
England,2021-09-04,1,28073,25869.3810038803,0,1
England,2021-09-05,1,28725,25865.4375843324,0,1
England,2021-09-06,1,28491,25855.1635847112,0,1
England,2021-09-07,1,27767,25843.2545672699,0,1
England,2021-09-08,1,26940,25835.5605774847,0,1
England,2021-09-09,1,25924,25837.5098602285,0,1
England,2021-09-10,1,25049,25853.1872338751,0,1
England,2021-09-11,1,23934,25884.2878304975,0,1
England,2021-09-12,1,22904,25929.0483988258,0,1
England,2021-09-13,1,22319,25983.3422489175,0,1
England,2021-09-14,1,21835,26040.7292244021,0,1
England,2021-09-15,1,21711,26093.0892273014,0,1
England,2021-09-16,1,22033,26131.8289076662,0,1
England,2021-09-17,1,22866,26148.666208422,0,1
England,2021-09-18,1,23614,26136.8611547368,0,1
England,2021-09-19,1,24362,26092.7190681737,0,1
England,2021-09-20,1,25233,26015.2773721412,0,1
England,2021-09-21,1,25938,25907.032183952,0,1
England,2021-09-22,1,26671,25773.6850437634,0,1
England,2021-09-23,1,27151,25623.3460230713,0,1
England,2021-09-24,1,27498,25465.6671241906,0,1
England,2021-09-25,1,28046,25310.9102798924,0,1
England,2021-09-26,1,28291,25168.9716984189,0,1
England,2021-09-27,1,28403,25048.6069614388,0,1
England,2021-09-28,1,28494,24957.1507923353,0,1
England,2021-09-29,1,28309,24899.8301125579,0,1
England,2021-09-30,1,28257,24879.833368749,0,1
England,2021-10-01,1,28103,24898.1446307005,0,1
England,2021-10-02,1,28109,24953.6568938832,0,1
England,2021-10-03,1,28739,25043.4520580856,0,1
England,2021-10-04,1,29236,25163.1763773991,0,1
England,2021-10-05,1,29711,25307.6100797485,0,1
England,2021-10-06,1,30349,25471.6464922154,0,1
England,2021-10-07,1,31194,25650.8335284235,0,1
England,2021-10-08,1,31780,25841.8766895241,0,1
England,2021-10-09,1,32414,26042.662169014,0,1
England,2021-10-10,1,32844,26252.4978001745,0,1
England,2021-10-11,1,33584,26471.8829165173,0,1
England,2021-10-12,1,34375,26702.1294065624,0,1
England,2021-10-13,1,35570,26944.9806116231,0,1
England,2021-10-14,1,36634,27202.3781825569,0,1
England,2021-10-15,1,37652,27476.3613989533,0,1
England,2021-10-16,1,38141,27769.4120180533,0,1
England,2021-10-17,1,38861,28084.2796688327,0,1
England,2021-10-18,1,39700,28423.8611920205,0,1
England,2021-10-19,1,40279,28790.635367024,0,1
England,2021-10-20,1,40513,29186.5118575387,0,1
England,2021-10-21,1,39753,29612.5609938556,0,1
England,2021-10-22,1,38872,30068.9289939352,0,1
England,2021-10-23,1,38239,30554.2971606169,0,1
England,2021-10-24,1,37668,31065.2825861922,0,1
England,2021-10-25,1,36174,31596.0352766977,0,1
England,2021-10-26,1,35475,32138.3397483661,0,1
England,2021-10-27,1,34753,32682.0246421923,0,1
England,2021-10-28,1,34504,33215.6151380264,0,1
England,2021-10-29,1,34328,33726.9868914185,0,1
England,2021-10-30,1,33793,34204.327670416,0,1
England,2021-10-31,1,33338,34637.244437259,0,1
England,2021-11-01,1,32804,35017.5614564874,0,1
England,2021-11-02,1,31609,35339.5983926434,0,1
England,2021-11-03,1,30187,35599.8870319129,0,1
England,2021-11-04,1,29087,35796.7676809828,0,1
England,2021-11-05,1,28073,35929.7133383895,0,1
England,2021-11-06,1,27979,35998.5101167368,0,1
England,2021-11-07,1,27582,36003.0507398866,0,1
England,2021-11-08,1,28340,35943.3655551332,0,1
England,2021-11-09,1,29006,35820.2137712597,0,1
England,2021-11-10,1,30041,35635.891288507,0,1
England,2021-11-11,1,30845,35394.8632084284,0,1
England,2021-11-12,1,31768,35104.2697673209,0,1
England,2021-11-13,1,32194,34773.964344777,0,1
England,2021-11-14,1,32065,34416.1759312881,0,1
England,2021-11-15,1,32614,34044.5266585156,0,1
England,2021-11-16,1,33164,33672.8055394304,0,1
England,2021-11-17,1,33570,33313.8191721576,0,1
England,2021-11-18,1,34157,32978.6105611432,0,1
England,2021-11-19,1,34877,32676.280554893,0,1
England,2021-11-20,1,35691,32413.8600071593,0,1
England,2021-11-21,1,36530,32196.4506395029,0,1
England,2021-11-22,1,36682,32027.7167299113,0,1
England,2021-11-23,1,37435,31910.1152501281,0,1
England,2021-11-24,1,37357,31845.0897020429,0,1
England,2021-11-25,1,37160,31833.0896419451,0,1
England,2021-11-26,1,36936,31873.394193189,0,1
England,2021-11-27,1,36513,31963.9931705641,0,1
England,2021-11-28,1,37228,32101.2419191316,0,1
England,2021-11-29,1,38014,32279.7688725733,0,1
England,2021-11-30,1,38245,32493.04093179,0,1
England,2021-12-01,1,38838,32734.1079777509,0,1
England,2021-12-02,1,39589,32996.5007358578,0,1
England,2021-12-03,1,40535,33274.7433703573,0,1
England,2021-12-04,1,41289,33564.7360492101,0,1
England,2021-12-05,1,41646,33863.8129637958,0,1
England,2021-12-06,1,41313,34170.9148752977,0,1
England,2021-12-07,1,42030,34486.1777198892,0,1
England,2021-12-08,1,43257,34810.3999873401,0,1
England,2021-12-09,1,43731,35144.1988584267,0,1
England,2021-12-10,1,44218,35488.1106171471,0,1
England,2021-12-11,1,46250,35842.7476739341,0,1
England,2021-12-12,1,49800,36208.9411891362,0,1
England,2021-12-13,1,54621,36587.6890319488,0,1
England,2021-12-14,1,59590,36981.3626155801,0,1
England,2021-12-15,1,64431,37395.4960103801,0,1
England,2021-12-16,1,68858,37840.3908186242,0,1
England,2021-12-17,1,73306,38331.8951255753,0,1
England,2021-12-18,1,77281,38890.487638653,0,1
England,2021-12-19,1,81128,39539.7480446455,0,1
England,2021-12-20,1,85378,40304.342556621,0,1
England,2021-12-21,1,88432,41207.949840447,0,1
England,2021-12-22,1,92889,42270.9513496329,0,1
England,2021-12-23,1,97440,43509.6653092702,0,1
England,2021-12-24,1,100647,44935.2885747523,0,1
England,2021-12-25,1,105816,46554.2626103505,0,1
England,2021-12-26,1,111886,48368.7932345404,0,1
England,2021-12-27,1,117536,50377.2320154896,0,1
England,2021-12-28,1,125422,52575.5754432971,0,1
England,2021-12-29,1,132414,54959.2830203053,0,1
England,2021-12-30,1,135270,57524.6914424525,0,1
England,2021-12-31,1,140845,60270.4727410876,0,1
England,2022-01-01,1,145364,63197.482364783,0,1
England,2022-01-02,1,147071,66306.4149302296,0,1
England,2022-01-03,1,147885,69596.5319362567,0,1
England,2022-01-04,1,146332,73063.5054113342,0,1
England,2022-01-05,1,141726,76697.682552449,0,1
England,2022-01-06,1,141395,80481.4195937932,0,1
England,2022-01-07,1,138317,84386.9640753472,0,1
England,2022-01-08,1,132047,88375.2872201414,0,1
England,2022-01-09,1,127181,92398.1187016446,0,1
England,2022-01-10,1,119390,96399.9467129089,0,1
England,2022-01-11,1,110598,100319.325860145,0,1
England,2022-01-12,1,102633,104091.042305503,0,1
England,2022-01-13,1,94782,107647.320216976,0,1
England,2022-01-14,1,88818,110919.176953828,0,1
England,2022-01-15,1,85983,113838.889596097,0,1
England,2022-01-16,1,83179,116343.331606788,0,1
England,2022-01-17,1,82923,118378.468300033,0,1
England,2022-01-18,1,82643,119904.375260337,0,1
England,2022-01-19,1,82465,120898.691902355,0,1
England,2022-01-20,1,82843,121359.464566995,0,1
England,2022-01-21,1,83269,121304.773889346,0,1
England,2022-01-22,1,83171,120770.831771269,0,1
England,2022-01-23,1,82320,119808.657872876,0,1
England,2022-01-24,1,80793,118479.561635757,0,1
England,2022-01-25,1,79766,116850.789067688,0,1
England,2022-01-26,1,79167,114990.462968788,0,1
England,2022-01-27,1,77830,112963.007539573,0,1
England,2022-01-28,1,78471,110826.547183906,0,1
England,2022-01-29,1,81193,108631.366213366,0,1
England,2022-01-30,1,79887,106419.638657201,0,1
England,2022-01-31,1,78730,104226.729298595,0,1
England,2022-02-01,1,77941,102082.896289852,0,1
England,2022-02-02,1,76261,100012.882652816,0,1
England,2022-02-03,1,74829,98035.6967654805,0,1
England,2022-02-04,1,70097,96164.3018615817,0,1
England,2022-02-05,1,63683,94405.0439947299,0,1
England,2022-02-06,1,60504,92757.2279280039,0,1
England,2022-02-07,1,57190,91212.1633433648,0,1
England,2022-02-08,1,53412,89752.4907525953,0,1
England,2022-02-09,1,50614,88353.9681376828,0,1
England,2022-02-10,1,48154,86988.0710406653,0,1
England,2022-02-11,1,45775,85624.8473150711,0,1
England,2022-02-12,1,42634,84235.5900299467,0,1
England,2022-02-13,1,40286,82795.3623846333,0,1
England,2022-02-14,1,38341,81284.2073121725,0,1
England,2022-02-15,1,36936,79687.5142382224,0,1
England,2022-02-16,1,36141,77996.4847495479,0,1
England,2022-02-17,1,34929,76207.3472371062,0,1
England,2022-02-18,1,34616,74322.1227662044,0,1
England,2022-02-19,1,33703,72348.3561607386,0,1
England,2022-02-20,1,31839,70297.5962539343,0,1
England,2022-02-21,1,30098,68185.4303454819,0,1
England,2022-02-22,1,28188,66030.0559782615,0,1
England,2022-02-23,1,23583,63849.6259299985,0,1
England,2022-02-24,1,20179,61661.6108361633,0,1
England,2022-02-25,1,24585,59480.9177631859,0,1
England,2022-02-26,1,24104,57316.1639706177,0,1
England,2022-02-27,1,24443,55172.5753923844,0,1
England,2022-02-28,1,25109,53055.1471640596,0,1
England,2022-03-01,1,26288,50970.1882330853,0,1
England,2022-03-02,1,26288,48926.7336625952,0,1
England,2022-03-03,1,26288,46936.4105323897,0,1
England,2022-03-04,1,31249,45011.4617203689,0,1
England,2022-03-05,1,33850,43166.2822630767,0,1
England,2022-03-06,1,36607,41415.5529479612,0,1
England,2022-03-07,1,39445,39774.4300724505,0,1
England,2022-03-08,1,42889,38260.6580280315,0,1
England,2022-03-09,1,42889,36892.7509699159,0,1
England,2022-03-10,1,42889,35689.1694767612,0,1
England,2022-03-11,1,52693,34667.3142780005,0,1
England,2022-03-12,1,55464,33840.4951785789,0,1
England,2022-03-13,1,59033,33217.675629851,0,1
England,2022-03-14,1,62313,32807.051970585,0,1
England,2022-03-15,1,64115,32615.9698684596,0,1
England,2022-03-16,1,64115,32651.401532839,0,1
England,2022-03-17,1,64115,32918.1388882308,0,1
England,2022-03-18,1,67682,33416.741521118,0,1
England,2022-03-19,1,69181,34141.5773638326,0,1
England,2022-03-20,1,70545,35080.328957347,0,1
England,2022-03-21,1,71072,36215.5834039097,0,1
England,2022-03-22,1,70341,37526.5095529196,0,1
England,2022-03-23,1,70341,38989.8142075656,0,1
England,2022-03-24,1,70341,40580.4004590771,0,1
England,2022-03-25,1,69560,42271.579315601,0,1
England,2022-03-26,1,68150,44034.8220309824,0,1
England,2022-03-27,1,66508,45841.075076834,0,1
England,2022-03-28,1,64142,47662.3739331784,0,1
England,2022-03-29,1,63692,49470.068613149,0,1
England,2022-03-30,1,63692,51235.8358651457,0,1
England,2022-03-31,1,63692,52932.4560934017,0,1
England,2022-04-01,1,54916,54534.8380856197,0,1
England,2022-04-02,1,51559,56022.5860947626,0,1
England,2022-04-03,1,46984,57378.4650445969,0,1
England,2022-04-04,1,43536,58584.6594120481,0,1
England,2022-04-05,1,39759,59622.7775738607,0,1
England,2022-04-06,1,39759,60473.3139201333,0,1
England,2022-04-07,1,39759,61116.614654412,0,1
England,2022-04-08,1,33068,61535.5736223864,0,1
England,2022-04-09,1,31610,61718.8153372714,0,1
England,2022-04-10,1,29745,61662.131487496,0,1
England,2022-04-11,1,28117,61366.484517994,0,1
England,2022-04-12,1,23291,60837.5381917182,0,1
England,2022-04-13,1,23291,60085.2520533003,0,1
England,2022-04-14,1,23291,59122.9543795533,0,1
England,2022-04-15,1,12549,57966.1895159721,0,1
England,2022-04-16,1,21414,56632.4557452177,0,1
England,2022-04-17,1,20190,55140.5336492217,0,1
England,2022-04-18,1,18931,53508.549459552,0,1
