Country,transportation_type,date,mobility,Country_code
Denmark,driving,2020-10-12,145.5,DK
Denmark,transit,2020-10-12,96.77,DK
Denmark,walking,2020-10-12,146.9,DK
Denmark,driving,2020-10-13,148.67,DK
Denmark,transit,2020-10-13,95.43,DK
Denmark,walking,2020-10-13,149.78,DK
Denmark,driving,2020-10-14,149.11,DK
Denmark,transit,2020-10-14,94.37,DK
Denmark,walking,2020-10-14,141.28,DK
Denmark,driving,2020-10-15,148.99,DK
Denmark,transit,2020-10-15,95.77,DK
Denmark,walking,2020-10-15,149.32,DK
Denmark,driving,2020-10-16,150.65,DK
Denmark,transit,2020-10-16,100,DK
Denmark,walking,2020-10-16,157.76,DK
Denmark,driving,2020-10-17,133.48,DK
Denmark,transit,2020-10-17,89.72,DK
Denmark,walking,2020-10-17,141.51,DK
Denmark,driving,2020-10-18,128.95,DK
Denmark,transit,2020-10-18,85.52,DK
Denmark,walking,2020-10-18,107.6,DK
Denmark,driving,2020-10-19,125.2,DK
Denmark,transit,2020-10-19,84.27,DK
Denmark,walking,2020-10-19,113.98,DK
Denmark,driving,2020-10-20,129.4,DK
Denmark,transit,2020-10-20,88.1,DK
Denmark,walking,2020-10-20,114.44,DK
Denmark,driving,2020-10-21,133.03,DK
Denmark,transit,2020-10-21,84.82,DK
Denmark,walking,2020-10-21,112.38,DK
Denmark,driving,2020-10-22,130.93,DK
Denmark,transit,2020-10-22,84.18,DK
Denmark,walking,2020-10-22,119.38,DK
Denmark,driving,2020-10-23,136.06,DK
Denmark,transit,2020-10-23,89.62,DK
Denmark,walking,2020-10-23,135.86,DK
Denmark,driving,2020-10-24,121.02,DK
Denmark,transit,2020-10-24,82.87,DK
Denmark,walking,2020-10-24,130.58,DK
Denmark,driving,2020-10-25,119.83,DK
Denmark,transit,2020-10-25,79.23,DK
Denmark,walking,2020-10-25,93.32,DK
Denmark,driving,2020-10-26,119.48,DK
Denmark,transit,2020-10-26,77.77,DK
Denmark,walking,2020-10-26,103.83,DK
Denmark,driving,2020-10-27,122.78,DK
Denmark,transit,2020-10-27,77.48,DK
Denmark,walking,2020-10-27,106.73,DK
Denmark,driving,2020-10-28,123.2,DK
Denmark,transit,2020-10-28,75.16,DK
Denmark,walking,2020-10-28,111.38,DK
Denmark,driving,2020-10-29,123.77,DK
Denmark,transit,2020-10-29,77.79,DK
Denmark,walking,2020-10-29,112.56,DK
Denmark,driving,2020-10-30,134.48,DK
Denmark,transit,2020-10-30,90.61,DK
Denmark,walking,2020-10-30,131.56,DK
Denmark,driving,2020-10-31,117.42,DK
Denmark,transit,2020-10-31,84.88,DK
Denmark,walking,2020-10-31,134.19,DK
Denmark,driving,2020-11-01,115.46,DK
Denmark,transit,2020-11-01,89.82,DK
Denmark,walking,2020-11-01,98.7,DK
Denmark,driving,2020-11-02,117.09,DK
Denmark,transit,2020-11-02,85.37,DK
Denmark,walking,2020-11-02,109.46,DK
Denmark,driving,2020-11-03,117.42,DK
Denmark,transit,2020-11-03,80.38,DK
Denmark,walking,2020-11-03,112.86,DK
Denmark,driving,2020-11-04,116.31,DK
Denmark,transit,2020-11-04,79.9,DK
Denmark,walking,2020-11-04,110.66,DK
Denmark,driving,2020-11-05,114.65,DK
Denmark,transit,2020-11-05,80.2,DK
Denmark,walking,2020-11-05,108.49,DK
Denmark,driving,2020-11-06,118.99,DK
Denmark,transit,2020-11-06,87.76,DK
Denmark,walking,2020-11-06,133.72,DK
Denmark,driving,2020-11-07,104.23,DK
Denmark,transit,2020-11-07,78.39,DK
Denmark,walking,2020-11-07,123.23,DK
Denmark,driving,2020-11-08,105.9,DK
Denmark,transit,2020-11-08,75.83,DK
Denmark,walking,2020-11-08,98.08,DK
Denmark,driving,2020-11-09,106.58,DK
Denmark,transit,2020-11-09,76.93,DK
Denmark,walking,2020-11-09,101.92,DK
Denmark,driving,2020-11-10,109.5,DK
Denmark,transit,2020-11-10,78.33,DK
Denmark,walking,2020-11-10,104.44,DK
Denmark,driving,2020-11-11,110.45,DK
Denmark,transit,2020-11-11,77.9,DK
Denmark,walking,2020-11-11,108.38,DK
Denmark,driving,2020-11-12,111.75,DK
Denmark,transit,2020-11-12,78.28,DK
Denmark,walking,2020-11-12,107.33,DK
Denmark,driving,2020-11-13,117.53,DK
Denmark,transit,2020-11-13,90.91,DK
Denmark,walking,2020-11-13,130.94,DK
Denmark,driving,2020-11-14,105.78,DK
Denmark,transit,2020-11-14,84.1,DK
Denmark,walking,2020-11-14,127.71,DK
Denmark,driving,2020-11-15,105.27,DK
Denmark,transit,2020-11-15,79.71,DK
Denmark,walking,2020-11-15,96.85,DK
Denmark,driving,2020-11-16,107.27,DK
Denmark,transit,2020-11-16,80.97,DK
Denmark,walking,2020-11-16,103.12,DK
Denmark,driving,2020-11-17,111.16,DK
Denmark,transit,2020-11-17,81.76,DK
Denmark,walking,2020-11-17,104.86,DK
Denmark,driving,2020-11-18,111.28,DK
Denmark,transit,2020-11-18,82.37,DK
Denmark,walking,2020-11-18,105.26,DK
Denmark,driving,2020-11-19,111.04,DK
Denmark,transit,2020-11-19,78.23,DK
Denmark,walking,2020-11-19,102.32,DK
Denmark,driving,2020-11-20,124.72,DK
Denmark,transit,2020-11-20,90.09,DK
Denmark,walking,2020-11-20,130.16,DK
Denmark,driving,2020-11-21,105.01,DK
Denmark,transit,2020-11-21,87.24,DK
Denmark,walking,2020-11-21,115.77,DK
Denmark,driving,2020-11-22,102.95,DK
Denmark,transit,2020-11-22,80.02,DK
Denmark,walking,2020-11-22,89.39,DK
Denmark,driving,2020-11-23,107.21,DK
Denmark,transit,2020-11-23,79.23,DK
Denmark,walking,2020-11-23,99.95,DK
Denmark,driving,2020-11-24,109.78,DK
Denmark,transit,2020-11-24,77.28,DK
Denmark,walking,2020-11-24,102.44,DK
Denmark,driving,2020-11-25,110.09,DK
Denmark,transit,2020-11-25,75.57,DK
Denmark,walking,2020-11-25,106.11,DK
Denmark,driving,2020-11-26,112.58,DK
Denmark,transit,2020-11-26,78.64,DK
Denmark,walking,2020-11-26,108.5,DK
Denmark,driving,2020-11-27,121.04,DK
Denmark,transit,2020-11-27,85.17,DK
Denmark,walking,2020-11-27,133.48,DK
Denmark,driving,2020-11-28,103.68,DK
Denmark,transit,2020-11-28,80.62,DK
Denmark,walking,2020-11-28,116.14,DK
Denmark,driving,2020-11-29,98.99,DK
Denmark,transit,2020-11-29,70.54,DK
Denmark,walking,2020-11-29,81.75,DK
Denmark,driving,2020-11-30,110.86,DK
Denmark,transit,2020-11-30,78.75,DK
Denmark,walking,2020-11-30,102.27,DK
Denmark,driving,2020-12-01,113.22,DK
Denmark,transit,2020-12-01,78.78,DK
Denmark,walking,2020-12-01,108.72,DK
Denmark,driving,2020-12-02,113.08,DK
Denmark,transit,2020-12-02,77.95,DK
Denmark,walking,2020-12-02,110.24,DK
Denmark,driving,2020-12-03,112.6,DK
Denmark,transit,2020-12-03,80.47,DK
Denmark,walking,2020-12-03,106.46,DK
Denmark,driving,2020-12-04,121.42,DK
Denmark,transit,2020-12-04,91.37,DK
Denmark,walking,2020-12-04,131.08,DK
Denmark,driving,2020-12-05,105.98,DK
Denmark,transit,2020-12-05,83.76,DK
Denmark,walking,2020-12-05,125.73,DK
Denmark,driving,2020-12-06,101.9,DK
Denmark,transit,2020-12-06,76.56,DK
Denmark,walking,2020-12-06,88.19,DK
Denmark,driving,2020-12-07,105.44,DK
Denmark,transit,2020-12-07,73.61,DK
Denmark,walking,2020-12-07,98.39,DK
Denmark,driving,2020-12-08,107.38,DK
Denmark,transit,2020-12-08,74.65,DK
Denmark,walking,2020-12-08,105.85,DK
Denmark,driving,2020-12-09,104.19,DK
Denmark,transit,2020-12-09,79.97,DK
Denmark,walking,2020-12-09,98.03,DK
Denmark,driving,2020-12-10,104.83,DK
Denmark,transit,2020-12-10,70.68,DK
Denmark,walking,2020-12-10,96.89,DK
Denmark,driving,2020-12-11,103.97,DK
Denmark,transit,2020-12-11,67.07,DK
Denmark,walking,2020-12-11,101.01,DK
Denmark,driving,2020-12-12,89.42,DK
Denmark,transit,2020-12-12,63.4,DK
Denmark,walking,2020-12-12,91.57,DK
Denmark,driving,2020-12-13,88.17,DK
Denmark,transit,2020-12-13,58.47,DK
Denmark,walking,2020-12-13,77.18,DK
Denmark,driving,2020-12-14,100.94,DK
Denmark,transit,2020-12-14,65.01,DK
Denmark,walking,2020-12-14,90.84,DK
Denmark,driving,2020-12-15,102.87,DK
Denmark,transit,2020-12-15,60.65,DK
Denmark,walking,2020-12-15,95.17,DK
Denmark,driving,2020-12-16,103.68,DK
Denmark,transit,2020-12-16,61.27,DK
Denmark,walking,2020-12-16,100.67,DK
Denmark,driving,2020-12-17,106.11,DK
Denmark,transit,2020-12-17,60.54,DK
Denmark,walking,2020-12-17,96,DK
Denmark,driving,2020-12-18,105.3,DK
Denmark,transit,2020-12-18,61.46,DK
Denmark,walking,2020-12-18,104.27,DK
Denmark,driving,2020-12-19,87.91,DK
Denmark,transit,2020-12-19,54.64,DK
Denmark,walking,2020-12-19,91.93,DK
Denmark,driving,2020-12-20,86.59,DK
Denmark,transit,2020-12-20,53.2,DK
Denmark,walking,2020-12-20,79.11,DK
Denmark,driving,2020-12-21,105.34,DK
Denmark,transit,2020-12-21,53.63,DK
Denmark,walking,2020-12-21,96.83,DK
Denmark,driving,2020-12-22,107.13,DK
Denmark,transit,2020-12-22,52,DK
Denmark,walking,2020-12-22,92.44,DK
Denmark,driving,2020-12-23,92.8,DK
Denmark,transit,2020-12-23,42.26,DK
Denmark,walking,2020-12-23,78.97,DK
Denmark,driving,2020-12-24,50.61,DK
Denmark,transit,2020-12-24,30.52,DK
Denmark,walking,2020-12-24,36.8,DK
Denmark,driving,2020-12-25,56.53,DK
Denmark,transit,2020-12-25,37.24,DK
Denmark,walking,2020-12-25,51.18,DK
Denmark,driving,2020-12-26,66.71,DK
Denmark,transit,2020-12-26,43.02,DK
Denmark,walking,2020-12-26,53.92,DK
Denmark,driving,2020-12-27,68.99,DK
Denmark,transit,2020-12-27,48.66,DK
Denmark,walking,2020-12-27,52.27,DK
Denmark,driving,2020-12-28,85.65,DK
Denmark,transit,2020-12-28,53.87,DK
Denmark,walking,2020-12-28,76.15,DK
Denmark,driving,2020-12-29,86.75,DK
Denmark,transit,2020-12-29,53.25,DK
Denmark,walking,2020-12-29,77.77,DK
Denmark,driving,2020-12-30,90.06,DK
Denmark,transit,2020-12-30,51.55,DK
Denmark,walking,2020-12-30,79.52,DK
Denmark,driving,2020-12-31,76.3,DK
Denmark,transit,2020-12-31,55.41,DK
Denmark,walking,2020-12-31,100.69,DK
Denmark,driving,2021-01-01,52.67,DK
Denmark,transit,2021-01-01,37.46,DK
Denmark,walking,2021-01-01,56.29,DK
Denmark,driving,2021-01-02,70.2,DK
Denmark,transit,2021-01-02,47.92,DK
Denmark,walking,2021-01-02,70.8,DK
Denmark,driving,2021-01-03,77.61,DK
Denmark,transit,2021-01-03,54.55,DK
Denmark,walking,2021-01-03,73.9,DK
Denmark,driving,2021-01-04,82.46,DK
Denmark,transit,2021-01-04,55.4,DK
Denmark,walking,2021-01-04,79.15,DK
Denmark,driving,2021-01-05,83.3,DK
Denmark,transit,2021-01-05,54.28,DK
Denmark,walking,2021-01-05,79.48,DK
Denmark,driving,2021-01-06,80.66,DK
Denmark,transit,2021-01-06,52.66,DK
Denmark,walking,2021-01-06,74.56,DK
Denmark,driving,2021-01-07,81.97,DK
Denmark,transit,2021-01-07,52.02,DK
Denmark,walking,2021-01-07,77.2,DK
Denmark,driving,2021-01-08,82.61,DK
Denmark,transit,2021-01-08,51.62,DK
Denmark,walking,2021-01-08,81.27,DK
Denmark,driving,2021-01-09,78.14,DK
Denmark,transit,2021-01-09,50.04,DK
Denmark,walking,2021-01-09,86.76,DK
Denmark,driving,2021-01-10,78.03,DK
Denmark,transit,2021-01-10,53.07,DK
Denmark,walking,2021-01-10,72.54,DK
Denmark,driving,2021-01-11,84.85,DK
Denmark,transit,2021-01-11,54.52,DK
Denmark,walking,2021-01-11,77.4,DK
Denmark,driving,2021-01-12,86.76,DK
Denmark,transit,2021-01-12,54.51,DK
Denmark,walking,2021-01-12,84.56,DK
Denmark,driving,2021-01-13,87.16,DK
Denmark,transit,2021-01-13,53.91,DK
Denmark,walking,2021-01-13,79.78,DK
Denmark,driving,2021-01-14,87.97,DK
Denmark,transit,2021-01-14,55.18,DK
Denmark,walking,2021-01-14,84.13,DK
Denmark,driving,2021-01-15,88.47,DK
Denmark,transit,2021-01-15,56.51,DK
Denmark,walking,2021-01-15,86.15,DK
Denmark,driving,2021-01-16,82.67,DK
Denmark,transit,2021-01-16,54.42,DK
Denmark,walking,2021-01-16,88.71,DK
Denmark,driving,2021-01-17,83.41,DK
Denmark,transit,2021-01-17,54.64,DK
Denmark,walking,2021-01-17,81.64,DK
Denmark,driving,2021-01-18,88.72,DK
Denmark,transit,2021-01-18,58.34,DK
Denmark,walking,2021-01-18,84.66,DK
Denmark,driving,2021-01-19,89.86,DK
Denmark,transit,2021-01-19,59.44,DK
Denmark,walking,2021-01-19,84.27,DK
Denmark,driving,2021-01-20,90.07,DK
Denmark,transit,2021-01-20,57.32,DK
Denmark,walking,2021-01-20,82.61,DK
Denmark,driving,2021-01-21,91.51,DK
Denmark,transit,2021-01-21,58.76,DK
Denmark,walking,2021-01-21,87.84,DK
Denmark,driving,2021-01-22,92.6,DK
Denmark,transit,2021-01-22,59.41,DK
Denmark,walking,2021-01-22,90.61,DK
Denmark,driving,2021-01-23,87.17,DK
Denmark,transit,2021-01-23,59.56,DK
Denmark,walking,2021-01-23,97.11,DK
Denmark,driving,2021-01-24,89.12,DK
Denmark,transit,2021-01-24,60.43,DK
Denmark,walking,2021-01-24,89.05,DK
Denmark,driving,2021-01-25,90.78,DK
Denmark,transit,2021-01-25,59.48,DK
Denmark,walking,2021-01-25,90.53,DK
Denmark,driving,2021-01-26,93.5,DK
Denmark,transit,2021-01-26,58.27,DK
Denmark,walking,2021-01-26,92.89,DK
Denmark,driving,2021-01-27,92.3,DK
Denmark,transit,2021-01-27,55.46,DK
Denmark,walking,2021-01-27,86.32,DK
Denmark,driving,2021-01-28,93.26,DK
Denmark,transit,2021-01-28,56.25,DK
Denmark,walking,2021-01-28,89.07,DK
Denmark,driving,2021-01-29,97.7,DK
Denmark,transit,2021-01-29,62.13,DK
Denmark,walking,2021-01-29,94.79,DK
Denmark,driving,2021-01-30,91.21,DK
Denmark,transit,2021-01-30,57.15,DK
Denmark,walking,2021-01-30,96.78,DK
Denmark,driving,2021-01-31,91.03,DK
Denmark,transit,2021-01-31,60.65,DK
Denmark,walking,2021-01-31,92.93,DK
Denmark,driving,2021-02-01,95.24,DK
Denmark,transit,2021-02-01,60.17,DK
Denmark,walking,2021-02-01,96.58,DK
Denmark,driving,2021-02-02,95.98,DK
Denmark,transit,2021-02-02,62.97,DK
Denmark,walking,2021-02-02,97.39,DK
Denmark,driving,2021-02-03,95.64,DK
Denmark,transit,2021-02-03,62.62,DK
Denmark,walking,2021-02-03,91.41,DK
Denmark,driving,2021-02-04,94.47,DK
Denmark,transit,2021-02-04,61.42,DK
Denmark,walking,2021-02-04,91.8,DK
Denmark,driving,2021-02-05,97.52,DK
Denmark,transit,2021-02-05,63.97,DK
Denmark,walking,2021-02-05,95.54,DK
Denmark,driving,2021-02-06,90.09,DK
Denmark,transit,2021-02-06,61.64,DK
Denmark,walking,2021-02-06,95.11,DK
Denmark,driving,2021-02-07,89.12,DK
Denmark,transit,2021-02-07,62.67,DK
Denmark,walking,2021-02-07,80.92,DK
Denmark,driving,2021-02-08,90.75,DK
Denmark,transit,2021-02-08,61.19,DK
Denmark,walking,2021-02-08,82.94,DK
Denmark,driving,2021-02-09,92.4,DK
Denmark,transit,2021-02-09,61.92,DK
Denmark,walking,2021-02-09,85.76,DK
Denmark,driving,2021-02-10,94.48,DK
Denmark,transit,2021-02-10,62.04,DK
Denmark,walking,2021-02-10,90.09,DK
Denmark,driving,2021-02-11,95.38,DK
Denmark,transit,2021-02-11,60.8,DK
Denmark,walking,2021-02-11,88.92,DK
Denmark,driving,2021-02-12,101.7,DK
Denmark,transit,2021-02-12,68.05,DK
Denmark,walking,2021-02-12,101.57,DK
Denmark,driving,2021-02-13,98.17,DK
Denmark,transit,2021-02-13,67.66,DK
Denmark,walking,2021-02-13,103.3,DK
Denmark,driving,2021-02-14,100.31,DK
Denmark,transit,2021-02-14,66.83,DK
Denmark,walking,2021-02-14,101.33,DK
Denmark,driving,2021-02-15,98.73,DK
Denmark,transit,2021-02-15,63.51,DK
Denmark,walking,2021-02-15,93.26,DK
Denmark,driving,2021-02-16,100.38,DK
Denmark,transit,2021-02-16,67.73,DK
Denmark,walking,2021-02-16,96.39,DK
Denmark,driving,2021-02-17,106.22,DK
Denmark,transit,2021-02-17,66.95,DK
Denmark,walking,2021-02-17,100.26,DK
Denmark,driving,2021-02-18,106.22,DK
Denmark,transit,2021-02-18,66.84,DK
Denmark,walking,2021-02-18,99.48,DK
Denmark,driving,2021-02-19,107.59,DK
Denmark,transit,2021-02-19,69.17,DK
Denmark,walking,2021-02-19,110.13,DK
Denmark,driving,2021-02-20,97.24,DK
Denmark,transit,2021-02-20,67.02,DK
Denmark,walking,2021-02-20,105.94,DK
Denmark,driving,2021-02-21,99.54,DK
Denmark,transit,2021-02-21,64.7,DK
Denmark,walking,2021-02-21,104.31,DK
Denmark,driving,2021-02-22,100.13,DK
Denmark,transit,2021-02-22,66.56,DK
Denmark,walking,2021-02-22,105.48,DK
Denmark,driving,2021-02-23,100.95,DK
Denmark,transit,2021-02-23,68.25,DK
Denmark,walking,2021-02-23,104.15,DK
Denmark,driving,2021-02-24,103.57,DK
Denmark,transit,2021-02-24,68.59,DK
Denmark,walking,2021-02-24,106.03,DK
Denmark,driving,2021-02-25,104.19,DK
Denmark,transit,2021-02-25,67.61,DK
Denmark,walking,2021-02-25,105.06,DK
Denmark,driving,2021-02-26,112.2,DK
Denmark,transit,2021-02-26,74.83,DK
Denmark,walking,2021-02-26,116.62,DK
Denmark,driving,2021-02-27,102.77,DK
Denmark,transit,2021-02-27,69.03,DK
Denmark,walking,2021-02-27,119.23,DK
Denmark,driving,2021-02-28,102.46,DK
Denmark,transit,2021-02-28,68.93,DK
Denmark,walking,2021-02-28,103.1,DK
Denmark,driving,2021-03-01,107.89,DK
Denmark,transit,2021-03-01,70.82,DK
Denmark,walking,2021-03-01,114.23,DK
Denmark,driving,2021-03-02,108.58,DK
Denmark,transit,2021-03-02,71.3,DK
Denmark,walking,2021-03-02,113.79,DK
Denmark,driving,2021-03-03,110.41,DK
Denmark,transit,2021-03-03,72.27,DK
Denmark,walking,2021-03-03,112.59,DK
Denmark,driving,2021-03-04,108.23,DK
Denmark,transit,2021-03-04,69.81,DK
Denmark,walking,2021-03-04,107.75,DK
Denmark,driving,2021-03-05,114.35,DK
Denmark,transit,2021-03-05,77.24,DK
Denmark,walking,2021-03-05,127.2,DK
Denmark,driving,2021-03-06,102.48,DK
Denmark,transit,2021-03-06,72.78,DK
Denmark,walking,2021-03-06,114.48,DK
Denmark,driving,2021-03-07,99.02,DK
Denmark,transit,2021-03-07,65.65,DK
Denmark,walking,2021-03-07,95.52,DK
Denmark,driving,2021-03-08,104.23,DK
Denmark,transit,2021-03-08,66.35,DK
Denmark,walking,2021-03-08,108.4,DK
Denmark,driving,2021-03-09,107.19,DK
Denmark,transit,2021-03-09,70.97,DK
Denmark,walking,2021-03-09,112.6,DK
Denmark,driving,2021-03-10,106.6,DK
Denmark,transit,2021-03-10,72.15,DK
Denmark,walking,2021-03-10,101.34,DK
Denmark,driving,2021-03-11,103.43,DK
Denmark,transit,2021-03-11,69.37,DK
Denmark,walking,2021-03-11,88.74,DK
Denmark,driving,2021-03-12,,DK
Denmark,transit,2021-03-12,,DK
Denmark,walking,2021-03-12,,DK
Denmark,driving,2021-03-13,103.19,DK
Denmark,transit,2021-03-13,75.73,DK
Denmark,walking,2021-03-13,102.37,DK
Denmark,driving,2021-03-14,105.1,DK
Denmark,transit,2021-03-14,72.55,DK
Denmark,walking,2021-03-14,95.87,DK
Denmark,driving,2021-03-15,111.09,DK
Denmark,transit,2021-03-15,76.8,DK
Denmark,walking,2021-03-15,105.18,DK
Denmark,driving,2021-03-16,111.18,DK
Denmark,transit,2021-03-16,77.37,DK
Denmark,walking,2021-03-16,114.57,DK
Denmark,driving,2021-03-17,112.2,DK
Denmark,transit,2021-03-17,78.3,DK
Denmark,walking,2021-03-17,114.4,DK
Denmark,driving,2021-03-18,111.21,DK
Denmark,transit,2021-03-18,72.73,DK
Denmark,walking,2021-03-18,110.49,DK
Denmark,driving,2021-03-19,114.95,DK
Denmark,transit,2021-03-19,75.02,DK
Denmark,walking,2021-03-19,119.34,DK
Denmark,driving,2021-03-20,103.43,DK
Denmark,transit,2021-03-20,73.04,DK
Denmark,walking,2021-03-20,109.1,DK
Denmark,driving,2021-03-21,107.21,DK
Denmark,transit,2021-03-21,73.28,DK
Denmark,walking,2021-03-21,106.33,DK
Denmark,driving,2021-03-22,107.16,DK
Denmark,transit,2021-03-22,73.66,DK
Denmark,walking,2021-03-22,107.54,DK
Denmark,driving,2021-03-23,110.35,DK
Denmark,transit,2021-03-23,75.48,DK
Denmark,walking,2021-03-23,106.82,DK
Denmark,driving,2021-03-24,111.55,DK
Denmark,transit,2021-03-24,75.87,DK
Denmark,walking,2021-03-24,109.23,DK
Denmark,driving,2021-03-25,113.6,DK
Denmark,transit,2021-03-25,71.17,DK
Denmark,walking,2021-03-25,112.99,DK
Denmark,driving,2021-03-26,120.44,DK
Denmark,transit,2021-03-26,84.32,DK
Denmark,walking,2021-03-26,121.64,DK
Denmark,driving,2021-03-27,113.12,DK
Denmark,transit,2021-03-27,75.23,DK
Denmark,walking,2021-03-27,110.24,DK
Denmark,driving,2021-03-28,107.62,DK
Denmark,transit,2021-03-28,72.72,DK
Denmark,walking,2021-03-28,93.29,DK
Denmark,driving,2021-03-29,126.49,DK
Denmark,transit,2021-03-29,78.15,DK
Denmark,walking,2021-03-29,124.04,DK
Denmark,driving,2021-03-30,135.83,DK
Denmark,transit,2021-03-30,84.9,DK
Denmark,walking,2021-03-30,148.77,DK
Denmark,driving,2021-03-31,142.89,DK
Denmark,transit,2021-03-31,86.65,DK
Denmark,walking,2021-03-31,146.11,DK
Denmark,driving,2021-04-01,115.69,DK
Denmark,transit,2021-04-01,75.5,DK
Denmark,walking,2021-04-01,111.58,DK
Denmark,driving,2021-04-02,117.37,DK
Denmark,transit,2021-04-02,79.3,DK
Denmark,walking,2021-04-02,118.86,DK
Denmark,driving,2021-04-03,118.55,DK
Denmark,transit,2021-04-03,76.86,DK
Denmark,walking,2021-04-03,126.39,DK
Denmark,driving,2021-04-04,100.16,DK
Denmark,transit,2021-04-04,68.66,DK
Denmark,walking,2021-04-04,89.09,DK
Denmark,driving,2021-04-05,112.02,DK
Denmark,transit,2021-04-05,79.53,DK
Denmark,walking,2021-04-05,98.86,DK
Denmark,driving,2021-04-06,117.71,DK
Denmark,transit,2021-04-06,82.94,DK
Denmark,walking,2021-04-06,116.19,DK
Denmark,driving,2021-04-07,119.17,DK
Denmark,transit,2021-04-07,81.94,DK
Denmark,walking,2021-04-07,118.35,DK
Denmark,driving,2021-04-08,117.53,DK
Denmark,transit,2021-04-08,81.07,DK
Denmark,walking,2021-04-08,112.12,DK
Denmark,driving,2021-04-09,122.93,DK
Denmark,transit,2021-04-09,87.92,DK
Denmark,walking,2021-04-09,124.82,DK
Denmark,driving,2021-04-10,112.84,DK
Denmark,transit,2021-04-10,81.77,DK
Denmark,walking,2021-04-10,129.98,DK
Denmark,driving,2021-04-11,108.84,DK
Denmark,transit,2021-04-11,78.57,DK
Denmark,walking,2021-04-11,92.5,DK
Denmark,driving,2021-04-12,119.04,DK
Denmark,transit,2021-04-12,81.18,DK
Denmark,walking,2021-04-12,120.29,DK
Denmark,driving,2021-04-13,118.08,DK
Denmark,transit,2021-04-13,78.47,DK
Denmark,walking,2021-04-13,116.2,DK
Denmark,driving,2021-04-14,120.05,DK
Denmark,transit,2021-04-14,79.39,DK
Denmark,walking,2021-04-14,122.87,DK
Denmark,driving,2021-04-15,120.19,DK
Denmark,transit,2021-04-15,78.03,DK
Denmark,walking,2021-04-15,120.16,DK
Denmark,driving,2021-04-16,127.18,DK
Denmark,transit,2021-04-16,87.47,DK
Denmark,walking,2021-04-16,133.22,DK
Denmark,driving,2021-04-17,115.88,DK
Denmark,transit,2021-04-17,82.56,DK
Denmark,walking,2021-04-17,134.35,DK
Denmark,driving,2021-04-18,117.61,DK
Denmark,transit,2021-04-18,82.89,DK
Denmark,walking,2021-04-18,118.64,DK
Denmark,driving,2021-04-19,120.66,DK
Denmark,transit,2021-04-19,83.82,DK
Denmark,walking,2021-04-19,129.1,DK
Denmark,driving,2021-04-20,123.43,DK
Denmark,transit,2021-04-20,83.65,DK
Denmark,walking,2021-04-20,132.85,DK
Denmark,driving,2021-04-21,124.28,DK
Denmark,transit,2021-04-21,97.09,DK
Denmark,walking,2021-04-21,123.24,DK
Denmark,driving,2021-04-22,123.95,DK
Denmark,transit,2021-04-22,105.06,DK
Denmark,walking,2021-04-22,123.36,DK
Denmark,driving,2021-04-23,131.35,DK
Denmark,transit,2021-04-23,119.93,DK
Denmark,walking,2021-04-23,147.39,DK
Denmark,driving,2021-04-24,119.36,DK
Denmark,transit,2021-04-24,114.92,DK
Denmark,walking,2021-04-24,144.06,DK
Denmark,driving,2021-04-25,119.18,DK
Denmark,transit,2021-04-25,109.16,DK
Denmark,walking,2021-04-25,113.76,DK
Denmark,driving,2021-04-26,120.36,DK
Denmark,transit,2021-04-26,111.08,DK
Denmark,walking,2021-04-26,120.48,DK
Denmark,driving,2021-04-27,123.8,DK
Denmark,transit,2021-04-27,93.54,DK
Denmark,walking,2021-04-27,127.45,DK
Denmark,driving,2021-04-28,127.63,DK
Denmark,transit,2021-04-28,91.13,DK
Denmark,walking,2021-04-28,127.58,DK
Denmark,driving,2021-04-29,141.15,DK
Denmark,transit,2021-04-29,99.61,DK
Denmark,walking,2021-04-29,139.13,DK
Denmark,driving,2021-04-30,124.74,DK
Denmark,transit,2021-04-30,98.45,DK
