country,transportation_type,date,mobility
Scotland,transit,2021-03-30,53.94
Wales,driving,2021-03-30,119.93
Wales,walking,2021-03-30,154.98
Wales,transit,2021-03-30,63.28
England,driving,2021-03-31,99.43
England,walking,2021-03-31,96.81
England,transit,2021-03-31,69.8
NorthernIreland,driving,2021-03-31,121.88
NorthernIreland,walking,2021-03-31,124.35
NorthernIreland,transit,2021-03-31,51.07
Scotland,driving,2021-03-31,99.81
Scotland,walking,2021-03-31,89.21
Scotland,transit,2021-03-31,52.96
Wales,driving,2021-03-31,114.55
Wales,walking,2021-03-31,142.32
Wales,transit,2021-03-31,58.13
England,driving,2021-04-01,99.92
England,walking,2021-04-01,92.71
England,transit,2021-04-01,67.46
NorthernIreland,driving,2021-04-01,126.68
NorthernIreland,walking,2021-04-01,130.16
NorthernIreland,transit,2021-04-01,58.67
Scotland,driving,2021-04-01,106.35
Scotland,walking,2021-04-01,98.41
Scotland,transit,2021-04-01,56.86
Wales,driving,2021-04-01,116.67
Wales,walking,2021-04-01,139.3
Wales,transit,2021-04-01,58.71
England,driving,2021-04-02,92.69
England,walking,2021-04-02,93.17
England,transit,2021-04-02,66.95
NorthernIreland,driving,2021-04-02,132.99
NorthernIreland,walking,2021-04-02,143.45
NorthernIreland,transit,2021-04-02,59.08
Scotland,driving,2021-04-02,114.99
Scotland,walking,2021-04-02,112.41
Scotland,transit,2021-04-02,58.12
Wales,driving,2021-04-02,117.4
Wales,walking,2021-04-02,148.73
Wales,transit,2021-04-02,56.97
England,driving,2021-04-03,89.23
England,walking,2021-04-03,90.01
England,transit,2021-04-03,62.28
NorthernIreland,driving,2021-04-03,115.54
NorthernIreland,walking,2021-04-03,128.5
NorthernIreland,transit,2021-04-03,49.34
Scotland,driving,2021-04-03,109.22
Scotland,walking,2021-04-03,115.71
Scotland,transit,2021-04-03,58.29
Wales,driving,2021-04-03,111.66
Wales,walking,2021-04-03,145.5
Wales,transit,2021-04-03,51.34
England,driving,2021-04-04,71.87
England,walking,2021-04-04,71.7
England,transit,2021-04-04,58.07
NorthernIreland,driving,2021-04-04,72.71
NorthernIreland,walking,2021-04-04,66.25
NorthernIreland,transit,2021-04-04,39.36
Scotland,driving,2021-04-04,76.84
Scotland,walking,2021-04-04,62.67
Scotland,transit,2021-04-04,48.78
Wales,driving,2021-04-04,89.35
Wales,walking,2021-04-04,100.36
Wales,transit,2021-04-04,47.78
England,driving,2021-04-05,83.64
England,walking,2021-04-05,72.06
England,transit,2021-04-05,64.7
NorthernIreland,driving,2021-04-05,94.15
NorthernIreland,walking,2021-04-05,89.6
NorthernIreland,transit,2021-04-05,51.27
Scotland,driving,2021-04-05,94.04
Scotland,walking,2021-04-05,78.35
Scotland,transit,2021-04-05,59.66
Wales,driving,2021-04-05,103.76
Wales,walking,2021-04-05,103.51
Wales,transit,2021-04-05,52.96
England,driving,2021-04-06,95.89
England,walking,2021-04-06,87.23
England,transit,2021-04-06,69.46
NorthernIreland,driving,2021-04-06,99.12
NorthernIreland,walking,2021-04-06,93.48
NorthernIreland,transit,2021-04-06,47.99
Scotland,driving,2021-04-06,102.94
Scotland,walking,2021-04-06,93.92
Scotland,transit,2021-04-06,58.95
Wales,driving,2021-04-06,106.43
Wales,walking,2021-04-06,124.32
Wales,transit,2021-04-06,58.98
England,driving,2021-04-07,99.12
England,walking,2021-04-07,89.1
England,transit,2021-04-07,69.78
NorthernIreland,driving,2021-04-07,112.9
NorthernIreland,walking,2021-04-07,114.33
NorthernIreland,transit,2021-04-07,45.73
Scotland,driving,2021-04-07,103.5
Scotland,walking,2021-04-07,94.37
Scotland,transit,2021-04-07,59.93
Wales,driving,2021-04-07,108.11
Wales,walking,2021-04-07,126.24
Wales,transit,2021-04-07,57.63
England,driving,2021-04-08,98.93
England,walking,2021-04-08,89.39
England,transit,2021-04-08,68.3
NorthernIreland,driving,2021-04-08,113.54
NorthernIreland,walking,2021-04-08,109.13
NorthernIreland,transit,2021-04-08,50.37
Scotland,driving,2021-04-08,104.5
Scotland,walking,2021-04-08,88.31
Scotland,transit,2021-04-08,56.95
Wales,driving,2021-04-08,109.01
Wales,walking,2021-04-08,125.75
Wales,transit,2021-04-08,59.52
England,driving,2021-04-09,104.21
England,walking,2021-04-09,94.06
England,transit,2021-04-09,68.17
NorthernIreland,driving,2021-04-09,118.08
NorthernIreland,walking,2021-04-09,117.36
NorthernIreland,transit,2021-04-09,49.26
Scotland,driving,2021-04-09,115.05
Scotland,walking,2021-04-09,105.62
Scotland,transit,2021-04-09,58.05
Wales,driving,2021-04-09,112.35
Wales,walking,2021-04-09,131.28
Wales,transit,2021-04-09,55.11
England,driving,2021-04-10,94.49
England,walking,2021-04-10,87.69
England,transit,2021-04-10,65.04
NorthernIreland,driving,2021-04-10,109.31
NorthernIreland,walking,2021-04-10,107.64
NorthernIreland,transit,2021-04-10,44
Scotland,driving,2021-04-10,106.86
Scotland,walking,2021-04-10,98.25
Scotland,transit,2021-04-10,54.61
Wales,driving,2021-04-10,109.45
Wales,walking,2021-04-10,138.82
Wales,transit,2021-04-10,50.28
England,driving,2021-04-11,89.96
England,walking,2021-04-11,78.59
England,transit,2021-04-11,72.13
NorthernIreland,driving,2021-04-11,94.67
NorthernIreland,walking,2021-04-11,82.9
NorthernIreland,transit,2021-04-11,48.4
Scotland,driving,2021-04-11,96.76
Scotland,walking,2021-04-11,80.96
Scotland,transit,2021-04-11,59.18
Wales,driving,2021-04-11,99.77
Wales,walking,2021-04-11,96.78
Wales,transit,2021-04-11,57.28
England,driving,2021-04-12,107.48
England,walking,2021-04-12,111.82
England,transit,2021-04-12,85.15
NorthernIreland,driving,2021-04-12,100.26
NorthernIreland,walking,2021-04-12,101.77
NorthernIreland,transit,2021-04-12,50.7
Scotland,driving,2021-04-12,105.82
Scotland,walking,2021-04-12,99.2
Scotland,transit,2021-04-12,63.69
Wales,driving,2021-04-12,113.92
Wales,walking,2021-04-12,129.85
Wales,transit,2021-04-12,66.09
England,driving,2021-04-13,106.01
England,walking,2021-04-13,110.51
England,transit,2021-04-13,81.82
NorthernIreland,driving,2021-04-13,104.02
NorthernIreland,walking,2021-04-13,104.26
NorthernIreland,transit,2021-04-13,53.04
Scotland,driving,2021-04-13,108.07
Scotland,walking,2021-04-13,97.42
Scotland,transit,2021-04-13,64.13
Wales,driving,2021-04-13,113.82
Wales,walking,2021-04-13,135.03
Wales,transit,2021-04-13,66.7
England,driving,2021-04-14,107.4
England,walking,2021-04-14,110.8
England,transit,2021-04-14,81.32
NorthernIreland,driving,2021-04-14,109.89
NorthernIreland,walking,2021-04-14,109.97
NorthernIreland,transit,2021-04-14,55.55
Scotland,driving,2021-04-14,111.11
Scotland,walking,2021-04-14,104
Scotland,transit,2021-04-14,65.99
Wales,driving,2021-04-14,116.5
Wales,walking,2021-04-14,139.61
Wales,transit,2021-04-14,64.47
England,driving,2021-04-15,109.56
England,walking,2021-04-15,110.07
England,transit,2021-04-15,81.94
NorthernIreland,driving,2021-04-15,112.9
NorthernIreland,walking,2021-04-15,111.99
NorthernIreland,transit,2021-04-15,49.79
Scotland,driving,2021-04-15,112.8
Scotland,walking,2021-04-15,103.33
Scotland,transit,2021-04-15,66.99
Wales,driving,2021-04-15,118.36
Wales,walking,2021-04-15,139.96
Wales,transit,2021-04-15,64.73
England,driving,2021-04-16,118.74
England,walking,2021-04-16,123.54
England,transit,2021-04-16,87.08
NorthernIreland,driving,2021-04-16,123.63
NorthernIreland,walking,2021-04-16,125.02
NorthernIreland,transit,2021-04-16,55.22
Scotland,driving,2021-04-16,127.75
Scotland,walking,2021-04-16,112.26
Scotland,transit,2021-04-16,68.12
Wales,driving,2021-04-16,137.15
Wales,walking,2021-04-16,156.28
Wales,transit,2021-04-16,67.79
England,driving,2021-04-17,110.28
England,walking,2021-04-17,134.28
England,transit,2021-04-17,88.77
NorthernIreland,driving,2021-04-17,116.42
NorthernIreland,walking,2021-04-17,120.88
NorthernIreland,transit,2021-04-17,44.21
Scotland,driving,2021-04-17,124.04
Scotland,walking,2021-04-17,116.46
Scotland,transit,2021-04-17,64.06
Wales,driving,2021-04-17,127.93
Wales,walking,2021-04-17,166.88
Wales,transit,2021-04-17,59.33
England,driving,2021-04-18,100.23
England,walking,2021-04-18,96.76
England,transit,2021-04-18,80.8
NorthernIreland,driving,2021-04-18,90.89
NorthernIreland,walking,2021-04-18,81.49
NorthernIreland,transit,2021-04-18,46.75
Scotland,driving,2021-04-18,96.89
Scotland,walking,2021-04-18,75.11
Scotland,transit,2021-04-18,60.4
Wales,driving,2021-04-18,116.99
Wales,walking,2021-04-18,117.85
Wales,transit,2021-04-18,61.93
England,driving,2021-04-19,101.89
England,walking,2021-04-19,102.36
England,transit,2021-04-19,81.55
NorthernIreland,driving,2021-04-19,102.14
NorthernIreland,walking,2021-04-19,98.43
NorthernIreland,transit,2021-04-19,53.86
Scotland,driving,2021-04-19,102.22
Scotland,walking,2021-04-19,91.82
Scotland,transit,2021-04-19,68.41
Wales,driving,2021-04-19,112.43
Wales,walking,2021-04-19,134.53
Wales,transit,2021-04-19,64.92
England,driving,2021-04-20,104.18
England,walking,2021-04-20,106.15
England,transit,2021-04-20,85.07
NorthernIreland,driving,2021-04-20,105.63
NorthernIreland,walking,2021-04-20,104.16
NorthernIreland,transit,2021-04-20,53.78
Scotland,driving,2021-04-20,104.44
Scotland,walking,2021-04-20,91.71
Scotland,transit,2021-04-20,67.01
Wales,driving,2021-04-20,110.36
Wales,walking,2021-04-20,138.57
Wales,transit,2021-04-20,67.71
England,driving,2021-04-21,104.49
England,walking,2021-04-21,102
England,transit,2021-04-21,81.08
NorthernIreland,driving,2021-04-21,109
NorthernIreland,walking,2021-04-21,106.95
NorthernIreland,transit,2021-04-21,50.82
Scotland,driving,2021-04-21,108.03
Scotland,walking,2021-04-21,98.09
Scotland,transit,2021-04-21,70.05
Wales,driving,2021-04-21,112.54
Wales,walking,2021-04-21,135.12
Wales,transit,2021-04-21,62.91
England,driving,2021-04-22,106.41
England,walking,2021-04-22,106.88
England,transit,2021-04-22,81.53
NorthernIreland,driving,2021-04-22,112.99
NorthernIreland,walking,2021-04-22,110.14
NorthernIreland,transit,2021-04-22,55.09
Scotland,driving,2021-04-22,112.4
Scotland,walking,2021-04-22,102.85
Scotland,transit,2021-04-22,71.11
Wales,driving,2021-04-22,114.61
Wales,walking,2021-04-22,138.29
Wales,transit,2021-04-22,63.39
England,driving,2021-04-23,118.03
England,walking,2021-04-23,122.94
England,transit,2021-04-23,89.07
NorthernIreland,driving,2021-04-23,128.29
NorthernIreland,walking,2021-04-23,128.54
NorthernIreland,transit,2021-04-23,54.56
Scotland,driving,2021-04-23,124.57
Scotland,walking,2021-04-23,114.88
Scotland,transit,2021-04-23,74.7
Wales,driving,2021-04-23,136.84
Wales,walking,2021-04-23,155.98
Wales,transit,2021-04-23,68.29
England,driving,2021-04-24,116.29
England,walking,2021-04-24,139.84
England,transit,2021-04-24,91.77
NorthernIreland,driving,2021-04-24,126.44
NorthernIreland,walking,2021-04-24,127.62
NorthernIreland,transit,2021-04-24,48.6
Scotland,driving,2021-04-24,126.44
Scotland,walking,2021-04-24,120.25
Scotland,transit,2021-04-24,71.25
Wales,driving,2021-04-24,132.73
Wales,walking,2021-04-24,172.82
Wales,transit,2021-04-24,66.55
England,driving,2021-04-25,101.4
England,walking,2021-04-25,95.58
England,transit,2021-04-25,80.03
NorthernIreland,driving,2021-04-25,109.55
NorthernIreland,walking,2021-04-25,93.51
NorthernIreland,transit,2021-04-25,54.56
Scotland,driving,2021-04-25,110.87
Scotland,walking,2021-04-25,92.65
Scotland,transit,2021-04-25,76.1
Wales,driving,2021-04-25,121.33
Wales,walking,2021-04-25,127.24
Wales,transit,2021-04-25,67.4
England,driving,2021-04-26,102.95
England,walking,2021-04-26,97.4
England,transit,2021-04-26,80.84
NorthernIreland,driving,2021-04-26,107.25
NorthernIreland,walking,2021-04-26,110.05
NorthernIreland,transit,2021-04-26,52.96
Scotland,driving,2021-04-26,112.42
Scotland,walking,2021-04-26,107.77
Scotland,transit,2021-04-26,79.76
Wales,driving,2021-04-26,115.3
Wales,walking,2021-04-26,148.86
Wales,transit,2021-04-26,70.28
England,driving,2021-04-27,104.63
England,walking,2021-04-27,98.97
England,transit,2021-04-27,81.86
NorthernIreland,driving,2021-04-27,110.4
NorthernIreland,walking,2021-04-27,106.78
NorthernIreland,transit,2021-04-27,55.55
Scotland,driving,2021-04-27,114.15
Scotland,walking,2021-04-27,103.4
Scotland,transit,2021-04-27,78.46
Wales,driving,2021-04-27,114.45
Wales,walking,2021-04-27,143.06
Wales,transit,2021-04-27,66.53
England,driving,2021-04-28,104.99
England,walking,2021-04-28,96.02
England,transit,2021-04-28,79.51
NorthernIreland,driving,2021-04-28,114.42
NorthernIreland,walking,2021-04-28,116.15
NorthernIreland,transit,2021-04-28,58.18
Scotland,driving,2021-04-28,117.52
Scotland,walking,2021-04-28,113.04
Scotland,transit,2021-04-28,78.2
Wales,driving,2021-04-28,114.09
Wales,walking,2021-04-28,134.05
Wales,transit,2021-04-28,65.79
England,driving,2021-04-29,107.08
England,walking,2021-04-29,100.51
England,transit,2021-04-29,80.78
NorthernIreland,driving,2021-04-29,115.59
NorthernIreland,walking,2021-04-29,115.11
NorthernIreland,transit,2021-04-29,58.42
Scotland,driving,2021-04-29,121.66
Scotland,walking,2021-04-29,115.22
Scotland,transit,2021-04-29,80.55
Wales,driving,2021-04-29,120.49
Wales,walking,2021-04-29,141.5
Wales,transit,2021-04-29,63.93
England,driving,2021-04-30,123.65
England,walking,2021-04-30,118.88
England,transit,2021-04-30,89.46
NorthernIreland,driving,2021-04-30,138.72
NorthernIreland,walking,2021-04-30,160.13
NorthernIreland,transit,2021-04-30,65.82
Scotland,driving,2021-04-30,144.2
Scotland,walking,2021-04-30,139.83
Scotland,transit,2021-04-30,85.53
Wales,driving,2021-04-30,149.26
Wales,walking,2021-04-30,177.37
Wales,transit,2021-04-30,70.88
England,driving,2021-05-01,116.48
England,walking,2021-05-01,134.4
England,transit,2021-05-01,94.37
NorthernIreland,driving,2021-05-01,127.77
NorthernIreland,walking,2021-05-01,152.35
NorthernIreland,transit,2021-05-01,54.4
Scotland,driving,2021-05-01,136.77
Scotland,walking,2021-05-01,156.54
Scotland,transit,2021-05-01,85.96
Wales,driving,2021-05-01,139.52
Wales,walking,2021-05-01,194.99
Wales,transit,2021-05-01,71.32
England,driving,2021-05-02,98.26
England,walking,2021-05-02,104.45
England,transit,2021-05-02,81.41
NorthernIreland,driving,2021-05-02,103.77
NorthernIreland,walking,2021-05-02,120.21
NorthernIreland,transit,2021-05-02,53.16
Scotland,driving,2021-05-02,118.51
Scotland,walking,2021-05-02,118.06
Scotland,transit,2021-05-02,85.8
Wales,driving,2021-05-02,126.11
Wales,walking,2021-05-02,159.02
Wales,transit,2021-05-02,63.25
England,driving,2021-05-03,100.66
England,walking,2021-05-03,83.86
England,transit,2021-05-03,82.53
NorthernIreland,driving,2021-05-03,105.19
NorthernIreland,walking,2021-05-03,104.73
NorthernIreland,transit,2021-05-03,56.16
Scotland,driving,2021-05-03,123.62
Scotland,walking,2021-05-03,97.15
Scotland,transit,2021-05-03,81.84
Wales,driving,2021-05-03,138.95
Wales,walking,2021-05-03,115.91
Wales,transit,2021-05-03,76.84
England,driving,2021-05-04,104.72
England,walking,2021-05-04,96.11
England,transit,2021-05-04,82.13
NorthernIreland,driving,2021-05-04,116.1
NorthernIreland,walking,2021-05-04,125.66
NorthernIreland,transit,2021-05-04,62.04
Scotland,driving,2021-05-04,119.49
Scotland,walking,2021-05-04,113.39
Scotland,transit,2021-05-04,84.57
Wales,driving,2021-05-04,117.08
Wales,walking,2021-05-04,146.92
Wales,transit,2021-05-04,72.06
England,driving,2021-05-05,107.17
England,walking,2021-05-05,100.6
England,transit,2021-05-05,82.37
NorthernIreland,driving,2021-05-05,118.21
NorthernIreland,walking,2021-05-05,130.16
NorthernIreland,transit,2021-05-05,58.79
Scotland,driving,2021-05-05,121.74
Scotland,walking,2021-05-05,118.41
Scotland,transit,2021-05-05,81.68
Wales,driving,2021-05-05,118.33
Wales,walking,2021-05-05,145.13
Wales,transit,2021-05-05,73.9
England,driving,2021-05-06,107.02
England,walking,2021-05-06,106.95
England,transit,2021-05-06,82.05
NorthernIreland,driving,2021-05-06,123.08
NorthernIreland,walking,2021-05-06,135.1
NorthernIreland,transit,2021-05-06,63.39
Scotland,driving,2021-05-06,127.09
Scotland,walking,2021-05-06,129.97
Scotland,transit,2021-05-06,83.33
Wales,driving,2021-05-06,120.07
Wales,walking,2021-05-06,160.86
Wales,transit,2021-05-06,69.34
England,driving,2021-05-07,115.08
England,walking,2021-05-07,115.17
England,transit,2021-05-07,87.32
NorthernIreland,driving,2021-05-07,137.14
NorthernIreland,walking,2021-05-07,150.16
NorthernIreland,transit,2021-05-07,58.71
Scotland,driving,2021-05-07,136.92
Scotland,walking,2021-05-07,136.87
Scotland,transit,2021-05-07,87.16
Wales,driving,2021-05-07,131.45
Wales,walking,2021-05-07,168.92
Wales,transit,2021-05-07,70.85
England,driving,2021-05-08,105.8
England,walking,2021-05-08,109.75
England,transit,2021-05-08,86.99
NorthernIreland,driving,2021-05-08,127.52
NorthernIreland,walking,2021-05-08,158.45
NorthernIreland,transit,2021-05-08,65.12
Scotland,driving,2021-05-08,131.24
Scotland,walking,2021-05-08,135.44
Scotland,transit,2021-05-08,82.04
Wales,driving,2021-05-08,120.4
Wales,walking,2021-05-08,150.03
Wales,transit,2021-05-08,65.82
England,driving,2021-05-09,100.95
England,walking,2021-05-09,96.02
England,transit,2021-05-09,85.27
NorthernIreland,driving,2021-05-09,104.85
NorthernIreland,walking,2021-05-09,103.04
NorthernIreland,transit,2021-05-09,61.83
Scotland,driving,2021-05-09,118.04
Scotland,walking,2021-05-09,105.92
Scotland,transit,2021-05-09,87.79
Wales,driving,2021-05-09,115.52
Wales,walking,2021-05-09,120.39
Wales,transit,2021-05-09,68.52
England,driving,2021-05-10,104.17
England,walking,2021-05-10,97.29
England,transit,2021-05-10,84.43
NorthernIreland,driving,2021-05-10,117.55
NorthernIreland,walking,2021-05-10,130.32
NorthernIreland,transit,2021-05-10,73.71
Scotland,driving,2021-05-10,119.32
Scotland,walking,2021-05-10,113.76
Scotland,transit,2021-05-10,85.64
Wales,driving,2021-05-10,118.41
Wales,walking,2021-05-10,136.3
Wales,transit,2021-05-10,75.7
England,driving,2021-05-11,106.36
England,walking,2021-05-11,101.21
England,transit,2021-05-11,85.72
NorthernIreland,driving,2021-05-11,121.16
NorthernIreland,walking,2021-05-11,133.84
NorthernIreland,transit,2021-05-11,64.34
Scotland,driving,2021-05-11,121.38
Scotland,walking,2021-05-11,118.43
Scotland,transit,2021-05-11,86.16
Wales,driving,2021-05-11,116.73
Wales,walking,2021-05-11,138.45
Wales,transit,2021-05-11,74.31
England,driving,2021-05-12,107.05
England,walking,2021-05-12,104
England,transit,2021-05-12,85.65
NorthernIreland,driving,2021-05-12,122.29
NorthernIreland,walking,2021-05-12,130.37
NorthernIreland,transit,2021-05-12,63.8
Scotland,driving,2021-05-12,126.6
Scotland,walking,2021-05-12,117.23
Scotland,transit,2021-05-12,86.2
Wales,driving,2021-05-12,118.28
Wales,walking,2021-05-12,137.93
Wales,transit,2021-05-12,73.12
England,driving,2021-05-13,107.35
England,walking,2021-05-13,99.81
England,transit,2021-05-13,83
NorthernIreland,driving,2021-05-13,122.29
NorthernIreland,walking,2021-05-13,135.1
NorthernIreland,transit,2021-05-13,63.48
Scotland,driving,2021-05-13,125.16
Scotland,walking,2021-05-13,121.11
Scotland,transit,2021-05-13,84.68
Wales,driving,2021-05-13,122.59
Wales,walking,2021-05-13,136.24
Wales,transit,2021-05-13,70.09
England,driving,2021-05-14,117.16
England,walking,2021-05-14,116.1
England,transit,2021-05-14,91.29
NorthernIreland,driving,2021-05-14,138.86
NorthernIreland,walking,2021-05-14,159.49
NorthernIreland,transit,2021-05-14,74.77
Scotland,driving,2021-05-14,141.21
Scotland,walking,2021-05-14,139.56
Scotland,transit,2021-05-14,91.1
Wales,driving,2021-05-14,138.14
